startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,TestTrialsLoop.thisRepN,TestTrialsLoop.thisTrialN,TestTrialsLoop.thisN,TestTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,text.started,text.stopped,hasPeriphery_2.started,hasPeriphery_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,noPeriphery_2.started,noPeriphery_2.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10a.png,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.00661080001737,None,space,0.048313100007362664,26.00661080001737,None,26.00661080001737,None,26.00661080001737,None,,001,2021_Jul_09_1328,UniformityIllusion,2021.1.4,59.89124946386988,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10b.png,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.490205600013724,None,space,0.05316709997714497,26.490205600013724,None,26.490205600013724,None,26.490205600013724,None,,001,2021_Jul_09_1328,UniformityIllusion,2021.1.4,59.89124946386988,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11a.png,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.957347200019285,None,space,0.06610170000931248,26.957347200019285,None,26.957347200019285,None,26.957347200019285,None,,001,2021_Jul_09_1328,UniformityIllusion,2021.1.4,59.89124946386988,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11b.png,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.440379200008465,None,space,0.0627719999756664,27.440379200008465,None,27.440379200008465,None,27.440379200008465,None,,001,2021_Jul_09_1328,UniformityIllusion,2021.1.4,59.89124946386988,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12a.png,None,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.84083040000405,None,space,0.15073110000230372,27.84083040000405,None,27.84083040000405,None,27.84083040000405,None,,001,2021_Jul_09_1328,UniformityIllusion,2021.1.4,59.89124946386988,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12b.png,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3229541000037,None,space,0.19618619998800568,28.3229541000037,None,28.3229541000037,None,28.3229541000037,None,,001,2021_Jul_09_1328,UniformityIllusion,2021.1.4,59.89124946386988,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13a.png,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.906764700019266,None,space,0.1332791000022553,28.906764700019266,None,28.906764700019266,None,28.906764700019266,None,,001,2021_Jul_09_1328,UniformityIllusion,2021.1.4,59.89124946386988,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13b.png,None,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.439595700008795,None,space,0.12021580000873655,29.439595700008795,None,29.439595700008795,None,29.439595700008795,None,,001,2021_Jul_09_1328,UniformityIllusion,2021.1.4,59.89124946386988,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14a.png,None,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.923290500009898,None,space,0.09208430000580847,29.923290500009898,None,29.923290500009898,None,29.923290500009898,None,,001,2021_Jul_09_1328,UniformityIllusion,2021.1.4,59.89124946386988,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14b.png,None,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.322776400018483,None,space,0.38861359999282286,30.322776400018483,None,30.322776400018483,None,30.322776400018483,None,,001,2021_Jul_09_1328,UniformityIllusion,2021.1.4,59.89124946386988,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15a.png,None,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.02301920001628,None,space,0.10482939999201335,31.02301920001628,None,31.02301920001628,None,31.02301920001628,None,,001,2021_Jul_09_1328,UniformityIllusion,2021.1.4,59.89124946386988,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15b.png,None,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.37256519999937,None,space,0.2272407000127714,31.37256519999937,None,31.37256519999937,None,31.37256519999937,None,,001,2021_Jul_09_1328,UniformityIllusion,2021.1.4,59.89124946386988,
