startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,TestTrialsLoop.thisRepN,TestTrialsLoop.thisTrialN,TestTrialsLoop.thisN,TestTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2b.png,b,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2a.png,a,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\1a.png,a,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3a.png,a,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3b.png,b,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\1start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\1b.png,b,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2a.png,a,,,,,1,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3b.png,b,,,,,1,1,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\3a.png,a,,,,,1,2,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\stimuli\2b.png,b,,,,,1,3,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Jul_09_1237,UniformityIllusion,2021.1.4,60.29508413196224,
